EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
969444,MOTHERLODE/CAMPTONVILLE TO GROVELAND (ZONE), ,06/01/2021,0,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,160412,Z,67,STO,0,0,ASOS, , , , , , , , ,06/01/2021,2100, , , , ,"At the peak of the heat wave on the 31st, the Motherlode region saw high temperatures reach in mid 90s to around 100 degrees.","High pressure ridging brought the first major heat event of the year to Northern California. Widespread moderate to high heat risk impacted the region Memorial Day weekend and into the first few days of June. Some Valley locations reached over 100 degrees for the first time this year. Temperatures generally reached upwards of 20 to 25 degrees above climatology. Several new daily high temperature records and one record monthly high temperature record were set in the area at the peak of the heatwave on the last day of May. There were three cooling centers open in Sacramento County, one in Yolo County, one in Butte County and one in San Joaquin County.",30
969437,CENTRAL SACRAMENTO VALLEY (ZONE), ,06/01/2021,0,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,160412,Z,16,STO,0,0,ASOS, , , , , , , , ,06/03/2021,2100, , , , ,"The Central Sacramento Valley region saw high temperatures in excess of 105 degrees during the event. At the peak of the heat wave on the 31st, Marysville recorded a high temperature of 106 degrees.","High pressure ridging brought the first major heat event of the year to Northern California. Widespread moderate to high heat risk impacted the region Memorial Day weekend and into the first few days of June. Some Valley locations reached over 100 degrees for the first time this year. Temperatures generally reached upwards of 20 to 25 degrees above climatology. Several new daily high temperature records and one record monthly high temperature record were set in the area at the peak of the heatwave on the last day of May. There were three cooling centers open in Sacramento County, one in Yolo County, one in Butte County and one in San Joaquin County.",31
969443,NORTHERN SAN JOAQUIN VALLEY (ZONE), ,06/01/2021,0,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,160412,Z,19,STO,0,0,ASOS, , , , , , , , ,06/01/2021,2100, , , , ,"At the peak of the heat wave on the 31st, the Northern San Joaquin Valley saw high temperatures reach just over 100 degrees.","High pressure ridging brought the first major heat event of the year to Northern California. Widespread moderate to high heat risk impacted the region Memorial Day weekend and into the first few days of June. Some Valley locations reached over 100 degrees for the first time this year. Temperatures generally reached upwards of 20 to 25 degrees above climatology. Several new daily high temperature records and one record monthly high temperature record were set in the area at the peak of the heatwave on the last day of May. There were three cooling centers open in Sacramento County, one in Yolo County, one in Butte County and one in San Joaquin County.",32
969442,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY (ZONE), ,06/01/2021,0,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,160412,Z,66,STO,0,0,ASOS, , , , , , , , ,06/03/2021,2100, , , , ,"At the peak of the heat wave on the 31st, the north eastern foothills of the Sacramento Valley saw high temperatures reach mid 90s to just over 100 degrees.","High pressure ridging brought the first major heat event of the year to Northern California. Widespread moderate to high heat risk impacted the region Memorial Day weekend and into the first few days of June. Some Valley locations reached over 100 degrees for the first time this year. Temperatures generally reached upwards of 20 to 25 degrees above climatology. Several new daily high temperature records and one record monthly high temperature record were set in the area at the peak of the heatwave on the last day of May. There were three cooling centers open in Sacramento County, one in Yolo County, one in Butte County and one in San Joaquin County.",33
1061142,IMPERIAL COUNTY WEST (ZONE), ,06/02/2021,900,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,175050,Z,566,PSR,0,0,County Official, , , , , , , , ,06/04/2021,1900, , , , ,"","A strengthening upper level ridge over the western United States led to excessive heat conditions across parts of southeast California in early June.",34
1061141,IMPERIAL COUNTY SOUTHWEST (ZONE), ,06/02/2021,900,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,175050,Z,562,PSR,0,0,County Official, , , , , , , , ,06/04/2021,1900, , , , ,"","A strengthening upper level ridge over the western United States led to excessive heat conditions across parts of southeast California in early June.",35
1061144,CHUCKWALLA VALLEY (ZONE), ,06/02/2021,900,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,175050,Z,570,PSR,0,0,County Official, , , , , , , , ,06/04/2021,1900, , , , ,"","A strengthening upper level ridge over the western United States led to excessive heat conditions across parts of southeast California in early June.",36
1061143,JOSHUA TREE NP EAST (ZONE), ,06/02/2021,900,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,175050,Z,561,PSR,0,0,County Official, , , , , , , , ,06/04/2021,1900, , , , ,"","A strengthening upper level ridge over the western United States led to excessive heat conditions across parts of southeast California in early June.",37
969684,DEATH VALLEY NATIONAL PARK (ZONE), ,06/02/2021,1100,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,158820,Z,522,VEF,0,0,Official NWS Observations, , , , , , , , ,06/05/2021,1900, , , , ,"Excessive Heat Warning criteria were reached four days in a row.","The first heat wave of the season pushed temperatures well over 100 degrees in much of the Mojave Desert.",38
969685,WESTERN MOJAVE DESERT (ZONE), ,06/02/2021,1100,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,158820,Z,523,VEF,0,0,Official NWS Observations, , , , , , , , ,06/04/2021,1900, , , , ,"Excessive Heat Warning criteria were reached three days in a row.","The first heat wave of the season pushed temperatures well over 100 degrees in much of the Mojave Desert.",39
969688,SAN BERNARDINO COUNTY-UPPER COLORADO RIVER VALLEY (ZONE), ,06/02/2021,1100,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,158820,Z,527,VEF,0,0,Official NWS Observations, , , , , , , , ,06/05/2021,1900, , , , ,"Excessive Heat Warning criteria were reached four days in a row.","The first heat wave of the season pushed temperatures well over 100 degrees in much of the Mojave Desert.",40
969686,MORONGO BASIN (ZONE), ,06/02/2021,1100,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,158820,Z,525,VEF,0,0,NWS Storm Survey, , , , , , , , ,06/04/2021,1900, , , , ,"Excessive Heat Warning criteria were reached three days in a row.","The first heat wave of the season pushed temperatures well over 100 degrees in much of the Mojave Desert.",41
966942,APPLE AND LUCERNE VALLEYS (ZONE), ,06/14/2021,0,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,159943,Z,60,SGX,0,0,Mesonet, , , , , , , , ,06/20/2021,0, , , , ,"Extreme heat occurred across this region with temperatures peaking on June 16th, where Apple Valley hit 112 degrees.","A long lasting heat wave occurred across Southern California from June 14th through the 20th, where many daily records were broken. A wildfire also broke out in the Riverside County Mountains on the 13th, which led to damages and road closures. Isolated thunderstorms also produced gusty winds.",42
966952,ORANGE COUNTY COASTAL (ZONE), ,06/14/2021,0,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,159943,Z,552,SGX,0,0,ASOS, , , , , , , , ,06/21/2021,0, , , , ,"Hot temperatures occurred with areas reaching into the low to mid 90s. John Wayne Airport reached 91 degrees on June 15th.","A long lasting heat wave occurred across Southern California from June 14th through the 20th, where many daily records were broken. A wildfire also broke out in the Riverside County Mountains on the 13th, which led to damages and road closures. Isolated thunderstorms also produced gusty winds.",43
966951,ORANGE COUNTY INLAND (ZONE), ,06/14/2021,0,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,159943,Z,554,SGX,0,0,Mesonet, , , , , , , , ,06/21/2021,0, , , , ,"Hot temperatures occurred with high temperatures in the mid to upper 90s. Anaheim broke a daily record on June 15th with a high of 96 degrees.","A long lasting heat wave occurred across Southern California from June 14th through the 20th, where many daily records were broken. A wildfire also broke out in the Riverside County Mountains on the 13th, which led to damages and road closures. Isolated thunderstorms also produced gusty winds.",44
966950,SAN DIEGO COUNTY COASTAL AREAS (ZONE), ,06/14/2021,0,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,159943,Z,43,SGX,0,0,Mesonet, , , , , , , , ,06/21/2021,0, , , , ,"Even coastal areas felt the heat. Chula Vista reported a high temperature of 89 degrees on June 15th, breaking a daily record high by 13 degrees.","A long lasting heat wave occurred across Southern California from June 14th through the 20th, where many daily records were broken. A wildfire also broke out in the Riverside County Mountains on the 13th, which led to damages and road closures. Isolated thunderstorms also produced gusty winds.",45
966949,SAN DIEGO COUNTY VALLEYS (ZONE), ,06/14/2021,0,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,159943,Z,50,SGX,0,0,Mesonet, , , , , , , , ,06/21/2021,0, , , , ,"Hot temperatures occurred where temperatures over the century mark occurred. Ramona peaked at 100 degrees and Santee peaked at 103 degrees.","A long lasting heat wave occurred across Southern California from June 14th through the 20th, where many daily records were broken. A wildfire also broke out in the Riverside County Mountains on the 13th, which led to damages and road closures. Isolated thunderstorms also produced gusty winds.",46
