EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
649300,SE KERN CTY DESERT (ZONE), ,07/30/2016,1000,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,108172,Z,99,HNX,0,0,Mesonet, , , , , , , , ,07/30/2016,1900, , , , ,"California City APRS (C9012) reported a high temperature of 105 degrees on 7/30.","Strong high pressure over the southwestern continental United States brought triple digit heat to the central California region including the San Joaquin Valley and Kern County desert areas. Excessive heat was observed in parts of the Kern County desert.",19
649297,INDIAN WELLS VLY (ZONE), ,07/30/2016,1000,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,108172,Z,98,HNX,0,0,RAWS, , , , , , , , ,07/30/2016,1900, , , , ,"Indian Wells Canyon RAWS (IWLC1) reported a high temperature of 104 degrees on 7/30.","Strong high pressure over the southwestern continental United States brought triple digit heat to the central California region including the San Joaquin Valley and Kern County desert areas. Excessive heat was observed in parts of the Kern County desert.",20
649298,INDIAN WELLS VLY (ZONE), ,07/30/2016,1000,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,108172,Z,98,HNX,0,0,Mesonet, , , , , , , , ,07/30/2016,1900, , , , ,"Ridgecrest APRS (C9067) reported a high temperature of 110 degrees on 7/30.","Strong high pressure over the southwestern continental United States brought triple digit heat to the central California region including the San Joaquin Valley and Kern County desert areas. Excessive heat was observed in parts of the Kern County desert.",21
649299,SE KERN CTY DESERT (ZONE), ,07/30/2016,1000,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,108172,Z,99,HNX,0,0,Mesonet, , , , , , , , ,07/30/2016,1900, , , , ,"Red Rock Canyon APRS (D9138) reported a high temperature of 107 degrees on 7/30.","Strong high pressure over the southwestern continental United States brought triple digit heat to the central California region including the San Joaquin Valley and Kern County desert areas. Excessive heat was observed in parts of the Kern County desert.",22
649301,SE KERN CTY DESERT (ZONE), ,07/30/2016,1000,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,108172,Z,99,HNX,0,0,ASOS, , , , , , , , ,07/30/2016,1900, , , , ,"Mojave ASOS (KMHV) reported a high temperature of 106 degrees on 7/30.","Strong high pressure over the southwestern continental United States brought triple digit heat to the central California region including the San Joaquin Valley and Kern County desert areas. Excessive heat was observed in parts of the Kern County desert.",23
702637,CENTRAL SACRAMENTO VALLEY (ZONE), ,06/17/2017,0,Excessive Heat, , ,2,2,0,0,CA,PST-8, ,116417,Z,16,STO,0,0,County Official, , , , , , , , ,06/23/2017,0, , , , ,"Glenn County had 4 heat related hospital visits, with two fatalities where heat was a contributing factor, along with hypo-tonic dehydration. One of the fatalities was located in a mobile home without air conditioning, found on 06/17/2017 at 1926 PDT. The temperature of the house was over 100 inside. The other individual was located outside, in an orchard, found on 06/20/2017 at 1816 PDT. This person was not homeless. An Excessive Heat Warning was in effect for the area. High temperatures in downtown Sacramento were 111 on the 18th (record), 113 on the 19th (record), 110 on the 20th (record), 110 on the 21st (record), 110 on the 22nd, 109 on the 23rd, and 112 on the 24th.","High pressure ridging brought an unusually long and strong heat wave for the month of June, with a remarkable 24 new record high temperatures and 16 record high minimum temperatures being set in the area. At the peak of the heat wave on the 21st, Redding reached 112, Red Bluff 113, Marysville 112, downtown Sacramento 108 and Stockton 108. A heat related fatality was reported in Sacramento County, two in Glenn County, as well as multiple people hospitalized due to the heat. There were nine cooling centers opened at the peak of the heat event in Sacramento County. Several power outages were reported at a hospital in Sacramento, and one roadway may have had damage due to the heat.",24
700054,SOUTHERN SACRAMENTO VALLEY (ZONE), ,06/18/2017,0,Excessive Heat, , ,4,0,0,0,CA,PST-8, ,116417,Z,17,STO,0,2,County Official, , , , , , , , ,06/23/2017,0, , , , ,"The Sacramento County Coroner reported a total of 6 heat related deaths in the county. One victim was a 88-year-old woman found outside her home in Elk Grove on June 16th. She had been doing yard work. Her air conditioner was on inside her residence. Another decedent was a 36 year old male found collapsed behind his residence in the city of Sacramento on June 19th. Cause of death was hyperthermia due to environmental heat exposure in combination with acute methamphetamine intoxication. He died at Sutter Medical Center. Another decedent was a 53 year old male found unresponsive on Two Rivers Trail at N. 7th Street in the city of Sacramento on June 21st. Cause of death was hyperthermia due to environmental heat exposure in combination with acute methamphetamine intoxication. He died at Sutter Medical Center.  Another decedent was a 56 year old male that collapsed in his home on June 22nd in the city of Sacramento. it is unknown if his air conditioner was broken, but no air was on when he was found. He���d made statements to family that he was hot, but refused to accept help. He died at Kaiser Hospital ��� South. Another decedent was an 89 year old female with extensive medical history that was found unresponsive in her home on June 20th in the city of Sacramento. Decedent had an air conditioner. It is unknown if it was broken or just turned off.  She died after an extended stay at Kaiser Hospital ��� South from heat stroke. Another decedent was an 83 year old female with extensive medical history that was found unresponsive on June 20th in her home in the city of Sacramento. She had air conditioning, but it was turned off. She died at after an extensive stay at Sutter Medical Center. Cause of death was hyperthermia due to heat stroke. | |An Excessive Heat Warning was in effect for the area through the period. High temperatures in downtown Sacramento were 106 on the 18th (record), 107 on the 19th (record), 106 on the 20th, 106 on the 21st, and 108 on the 22nd (record).","High pressure ridging brought an unusually long and strong heat wave for the month of June, with a remarkable 24 new record high temperatures and 16 record high minimum temperatures being set in the area. At the peak of the heat wave on the 21st, Redding reached 112, Red Bluff 113, Marysville 112, downtown Sacramento 108 and Stockton 108. A heat related fatality was reported in Sacramento County, two in Glenn County, as well as multiple people hospitalized due to the heat. There were nine cooling centers opened at the peak of the heat event in Sacramento County. Several power outages were reported at a hospital in Sacramento, and one roadway may have had damage due to the heat.",25
700620,SOUTHERN SACRAMENTO VALLEY (ZONE), ,06/18/2017,0,Excessive Heat, , ,1,0,0,0,CA,PST-8, ,116417,Z,17,STO,0,0,Emergency Manager, , , , , , , , ,06/23/2017,0, , , , ,"A Sacramento hospital suffered power outages when two different transformers were blown.  This caused a postponement of elective surgeries and required the purchase and rental of fans, coolers and other equipment. High temperatures in downtown Sacramento were 106 on the 18th (record), 107 on the 19th (record), 106 on the 20th, 106 on the 21st, and 108 on the 22nd (record).","High pressure ridging brought an unusually long and strong heat wave for the month of June, with a remarkable 24 new record high temperatures and 16 record high minimum temperatures being set in the area. At the peak of the heat wave on the 21st, Redding reached 112, Red Bluff 113, Marysville 112, downtown Sacramento 108 and Stockton 108. A heat related fatality was reported in Sacramento County, two in Glenn County, as well as multiple people hospitalized due to the heat. There were nine cooling centers opened at the peak of the heat event in Sacramento County. Several power outages were reported at a hospital in Sacramento, and one roadway may have had damage due to the heat.",26
700617,SOUTHERN SACRAMENTO VALLEY (ZONE), ,06/18/2017,0,Excessive Heat, , ,1,0,0,0,CA,PST-8, ,116417,Z,17,STO,0,0,Department of Highways, , , , , , , , ,06/19/2017,0, , , , ,"Triple-digit heat was to blame for Highway 50 eastbound section buckling on Sunday, June 18th near the Jefferson Boulevard exit in West Sacramento. On June 19th Caltrans crews were out again to make repairs as more cracking/buckling closed the number 3 and 4 lanes well into the evening. High temperatures in downtown Sacramento were 106 on the 18th (record), and 107 on the 19th (record).","High pressure ridging brought an unusually long and strong heat wave for the month of June, with a remarkable 24 new record high temperatures and 16 record high minimum temperatures being set in the area. At the peak of the heat wave on the 21st, Redding reached 112, Red Bluff 113, Marysville 112, downtown Sacramento 108 and Stockton 108. A heat related fatality was reported in Sacramento County, two in Glenn County, as well as multiple people hospitalized due to the heat. There were nine cooling centers opened at the peak of the heat event in Sacramento County. Several power outages were reported at a hospital in Sacramento, and one roadway may have had damage due to the heat.",27
708108,COACHELLA VALLEY (ZONE), ,06/20/2017,1000,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,117784,Z,61,SGX,0,0,ASOS, , , , , , , , ,06/20/2017,1800, , , , ,"Palm Springs recorded an afternoon high of 122 degrees, just on degree shy of the all time record.","A strong ridge of high pressure and a dry airmass helped temperatures sore in inland areas from the 16th through the 27th. The heat was most intense in the deserts on the 20th, 24th, and 25th with Palm Springs reaching 122 degrees on all three days. Temperatures peaked in the 100-110 degree range over the San Diego County Valleys and Inland Empire on the 20th, 24th and 25th. Flex Alerts were issued asking customers to conserve power.",28
708118,SAN DIEGO COUNTY DESERTS (ZONE), ,06/20/2017,1000,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,117784,Z,62,SGX,0,0,Mesonet, , , , , , , , ,06/20/2017,1800, , , , ,"Anza Borrego State Park reported an afternoon high of 121 degrees, just one degree shy of the all-time record. Other nearby mesonets reported temperatures of 124-125 degrees.","A strong ridge of high pressure and a dry airmass helped temperatures sore in inland areas from the 16th through the 27th. The heat was most intense in the deserts on the 20th, 24th, and 25th with Palm Springs reaching 122 degrees on all three days. Temperatures peaked in the 100-110 degree range over the San Diego County Valleys and Inland Empire on the 20th, 24th and 25th. Flex Alerts were issued asking customers to conserve power.",29
708125,COACHELLA VALLEY (ZONE), ,06/24/2017,1000,Excessive Heat, , ,1,0,0,0,CA,PST-8, ,117788,Z,61,SGX,0,0,Broadcast Media, , , , , , , , ,06/24/2017,1500, , , , ,"An Elderly hiker died while hiking on a trail in La Quinta. Heat was suspected as a factor.","This is a continuation of the heat wave that began on June 16th.",30
708126,COACHELLA VALLEY (ZONE), ,06/24/2017,1000,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,117788,Z,61,SGX,0,0,ASOS, , , , , , , , ,06/25/2017,1800, , , , ,"Palm Springs recorded an afternoon high of 122 degrees on both the 24th and 25th, just on degree shy of the all time record.","This is a continuation of the heat wave that began on June 16th.",31
713482,DEATH VALLEY NATIONAL PARK (ZONE), ,07/06/2017,1100,Excessive Heat, , ,0,1,0,0,CA,PST-8, ,118760,Z,522,VEF,0,0,Official NWS Observations, , , , , , , , ,07/08/2017,2000, , , , ,"Excessive heat criteria were reached for three days in Death Valley. One person survived heat stroke.","Excessive Heat Warning criteria were reached in the Mojave Desert from the 6th through the 8th. One person survived heat stroke in Death Valley on the 7th.",32
714470,COACHELLA VALLEY (ZONE), ,07/07/2017,1200,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,118929,Z,61,SGX,0,0,ASOS, , , , , , , , ,07/07/2017,1700, , , , ,"Palm Springs recorded an afternoon high of 122 degrees, one degree shy of the cities all-time record. Thermal and Indio reported high temperatures of 121 and 119 degrees respectively.","A strong ridge of high pressure built over the region between the 6th and 9th of July, bringing a heat wave to the valleys, deserts, and mountains. The heat wave peaked on the 7th with temperatures of 105-110 degrees in the Inland Empire and 118-122 degrees in the Coachella Valley.",33
714471,SAN DIEGO COUNTY DESERTS (ZONE), ,07/07/2017,1200,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,118929,Z,62,SGX,0,0,Mesonet, , , , , , , , ,07/07/2017,1700, , , , ,"The high temperature in Anza Borrego State Park reached 121 degrees, just one degree shy of the all-time record.","A strong ridge of high pressure built over the region between the 6th and 9th of July, bringing a heat wave to the valleys, deserts, and mountains. The heat wave peaked on the 7th with temperatures of 105-110 degrees in the Inland Empire and 118-122 degrees in the Coachella Valley.",34
710593,WESTERN SISKIYOU COUNTY (ZONE), ,08/01/2017,0,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,118244,Z,80,MFR,0,0,Official NWS Observations, , , , , , , , ,08/04/2017,2000, , , , ,"Reported high temperatures during this interval ranged from 101 to 113 degrees.  Reported low temperatures during this interval ranged from 53 to 64 degrees.","Strong high pressure brought record breaking heat to many parts of northern California.",35
710597,MODOC COUNTY (ZONE), ,08/01/2017,0,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,118244,Z,85,MFR,0,0,Official NWS Observations, , , , , , , , ,08/04/2017,2000, , , , ,"Reported high temperatures during this interval ranged from 95 to 100 degrees.  Reported low temperatures during this interval ranged from 56 to 61 degrees.","Strong high pressure brought record breaking heat to many parts of northern California.",36
710592,CENTRAL SISKIYOU COUNTY (ZONE), ,08/01/2017,0,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,118244,Z,81,MFR,0,0,Official NWS Observations, , , , , , , , ,08/04/2017,2000, , , , ,"Reported high temperatures during this interval ranged from 99 to 110 degrees.  Reported low temperatures during this interval ranged from 55 to 66 degrees.","Strong high pressure brought record breaking heat to many parts of northern California.",37
710595,NORTHEAST SISKIYOU AND NORTHWEST MODOC COUNTIES (ZONE), ,08/01/2017,0,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,118244,Z,84,MFR,0,0,Official NWS Observations, , , , , , , , ,08/04/2017,2000, , , , ,"Reported high temperatures during this interval ranged from 98 to 101 degrees.  Reported low temperatures during this interval ranged from 54 to 66 degrees.","Strong high pressure brought record breaking heat to many parts of northern California.",38
710594,SOUTH CENTRAL SISKIYOU COUNTY (ZONE), ,08/01/2017,0,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,118244,Z,82,MFR,0,0,Official NWS Observations, , , , , , , , ,08/04/2017,2000, , , , ,"Reported high temperatures during this interval ranged from 95 to 105 degrees.  Reported low temperatures during this interval ranged from 57 to 63 degrees.","Strong high pressure brought record breaking heat to many parts of northern California.",39
720356,SOUTHERN SACRAMENTO VALLEY (ZONE), ,08/01/2017,1200,Excessive Heat, , ,0,1,0,0,CA,PST-8, ,120215,Z,17,STO,0,0,Broadcast Media, , , , , , , , ,08/03/2017,1600, , , , ,"A 13-year-old was hospitalized Tuesday after suffering heat stroke during tryouts for the freshman football team at Lincoln High School on August 1. Temperatures at Lincoln Airport reached 100 degrees between 4 and 7 pm PDT.","Upper level high pressure brought record heat to the area. A plume of subtropical moisture promoted the growth of isolated afternoon thunderstorms with large hail.",40
720757,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE), ,08/28/2017,1800,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,120285,Z,48,SGX,0,0,COOP Observer, , , , , , , , ,08/30/2017,2200, , , , ,"Elsinore reported daily record high temperatures 3 days in a row from the 28th to the 30th. Afternoon highs were 111-112 degrees.","A strong ridge of high pressure over the Great Basin and weak offshore flow brought a heat wave to the region from the 26th to the 31st. Heat began in the deserts on the 26th and 27th, reaching warning criteria with little impact. The hot conditions spread to the valleys on the 28th through the 31st, resulting in flex alerts, power outages and trail closures.",41
720762,SAN DIEGO COUNTY VALLEYS (ZONE), ,08/28/2017,1800,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,120285,Z,50,SGX,0,0,ASOS, , , , , , , , ,08/31/2017,2200, , , , ,"Ramona recorded daily record high temperatures each day between the 28th and 31st. The high of 111 degrees on the 31st was the hottest August day on record, and the 108 degree reading on the 29th was the second hottest.","A strong ridge of high pressure over the Great Basin and weak offshore flow brought a heat wave to the region from the 26th to the 31st. Heat began in the deserts on the 26th and 27th, reaching warning criteria with little impact. The hot conditions spread to the valleys on the 28th through the 31st, resulting in flex alerts, power outages and trail closures.",42
720761,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE), ,08/28/2017,1800,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,120285,Z,48,SGX,0,0,AWOS, , , , , , , , ,08/31/2017,2200, , , , ,"Riverside broke daily record highs on the 28th and 31st. The high of 112 degrees on the 31st was the 3rd hottest August temperature since records began in 1893.","A strong ridge of high pressure over the Great Basin and weak offshore flow brought a heat wave to the region from the 26th to the 31st. Heat began in the deserts on the 26th and 27th, reaching warning criteria with little impact. The hot conditions spread to the valleys on the 28th through the 31st, resulting in flex alerts, power outages and trail closures.",43
720760,SAN DIEGO COUNTY VALLEYS (ZONE), ,08/29/2017,1200,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,120285,Z,50,SGX,0,0,County Official, , , , , , , , ,08/31/2017,2300, , , , ,"Three Sisters and Cedar Creek Falls hiking trails were closed due to heat from the 30th of August through the 1st of September. Temperatures in the area were between 105 and 110 degrees.","A strong ridge of high pressure over the Great Basin and weak offshore flow brought a heat wave to the region from the 26th to the 31st. Heat began in the deserts on the 26th and 27th, reaching warning criteria with little impact. The hot conditions spread to the valleys on the 28th through the 31st, resulting in flex alerts, power outages and trail closures.",44
720759,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE), ,08/29/2017,2300,Excessive Heat, , ,0,0,10000,0,CA,PST-8, ,120285,Z,48,SGX,0,0,Broadcast Media, , , , , , , , ,08/30/2017,800, , , , ,"Excessive power needs from intense heat caused two transformers to fail in Yucaipa. Power was lost at Carriage Trade Manor (senior home center) and numerous residents spent the night outside trying to stay cool.","A strong ridge of high pressure over the Great Basin and weak offshore flow brought a heat wave to the region from the 26th to the 31st. Heat began in the deserts on the 26th and 27th, reaching warning criteria with little impact. The hot conditions spread to the valleys on the 28th through the 31st, resulting in flex alerts, power outages and trail closures.",45
718085,TULARE CTY FOOTHILLS (ZONE), ,09/01/2017,1000,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,119729,Z,94,HNX,0,0,Mesonet, , , , , , , , ,09/03/2017,2000, , , , ,"High temperatures were between 102 and 108 degrees at several locations from September 1 through September 3.","A persistent large upper ridge centered over the Great Basin provided the area with an extended period of much warmer than normal temperatures between August 26 and September 3. High temperatures ranged mainly from 106 to 112 degrees at many locations each day between August 26 and September 3 across the San Joaquin Valley, the southern Sierra foothills and the Kern County Deserts while morning lows ranged from the mid 70's to the lower 80's.",46
718081,SW S.J. VALLEY (ZONE), ,09/01/2017,1000,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,119729,Z,91,HNX,0,0,Mesonet, , , , , , , , ,09/03/2017,2000, , , , ,"High temperatures were between 106 and 112 degrees at several locations from September 1 through September 3.","A persistent large upper ridge centered over the Great Basin provided the area with an extended period of much warmer than normal temperatures between August 26 and September 3. High temperatures ranged mainly from 106 to 112 degrees at many locations each day between August 26 and September 3 across the San Joaquin Valley, the southern Sierra foothills and the Kern County Deserts while morning lows ranged from the mid 70's to the lower 80's.",47
718076,W CENTRAL S.J. VALLEY (ZONE), ,09/01/2017,1000,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,119729,Z,89,HNX,0,0,Mesonet, , , , , , , , ,09/03/2017,2000, , , , ,"High temperatures were between 106 and 112 degrees at several locations from September 1 through September 3.","A persistent large upper ridge centered over the Great Basin provided the area with an extended period of much warmer than normal temperatures between August 26 and September 3. High temperatures ranged mainly from 106 to 112 degrees at many locations each day between August 26 and September 3 across the San Joaquin Valley, the southern Sierra foothills and the Kern County Deserts while morning lows ranged from the mid 70's to the lower 80's.",48
