EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
883876,SAN JOAQUIN CONFLUENCE (ZONE), ,05/26/2020,1000,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,147034,Z,180,HNX,0,0,Mesonet, , , , , , , , ,05/28/2020,1900, , , , ,"Daytime highs ranged between 100 and 104 degrees on May 26 and between 103 and 107 degrees on May 27 and May 28.","A large area of high pressure built into California on May 25 and May 26. This resulted in much above normal daytime temperatures on both days with some locations setting new daily records on May 26. The high then strengthened on May 27 and May 28 resulting in widespread record heat over the region on both days with highs in the San Joaquin Valley mainly between 103 and 107 on both days. Triple digit heat was also observed across portions of the Sierra foothills and Kern County Deserts. Temperatures cooled by several degrees on May 29 and lowered to below seasonal averages by May 30 as the large area high pressure broke down, and a cold front pushed through the area.",32
986236,IMPERIAL COUNTY SOUTHWEST (ZONE), ,05/27/2020,900,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,163361,Z,562,PSR,0,0,County Official, , , , , , , , ,05/29/2020,1900, , , , ,"","Strong high pressure over the region led to excessive heat conditions across portions of southeast California.",33
986245,CHUCKWALLA VALLEY (ZONE), ,05/27/2020,900,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,163361,Z,570,PSR,0,0,County Official, , , , , , , , ,05/29/2020,1900, , , , ,"","Strong high pressure over the region led to excessive heat conditions across portions of southeast California.",34
986244,PALO VERDE VALLEY (ZONE), ,05/27/2020,900,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,163361,Z,569,PSR,0,0,County Official, , , , , , , , ,05/29/2020,1900, , , , ,"","Strong high pressure over the region led to excessive heat conditions across portions of southeast California.",35
986243,CHIRIACO SUMMIT (ZONE), ,05/27/2020,900,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,163361,Z,568,PSR,0,0,County Official, , , , , , , , ,05/29/2020,1900, , , , ,"","Strong high pressure over the region led to excessive heat conditions across portions of southeast California.",36
986242,IMPERIAL VALLEY (ZONE), ,05/27/2020,900,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,163361,Z,567,PSR,0,0,County Official, , , , , , , , ,05/29/2020,1900, , , , ,"","Strong high pressure over the region led to excessive heat conditions across portions of southeast California.",37
986241,IMPERIAL COUNTY WEST (ZONE), ,05/27/2020,900,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,163361,Z,566,PSR,0,0,County Official, , , , , , , , ,05/29/2020,1900, , , , ,"","Strong high pressure over the region led to excessive heat conditions across portions of southeast California.",38
986240,IMPERIAL COUNTY SOUTHEAST (ZONE), ,05/27/2020,900,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,163361,Z,565,PSR,0,0,County Official, , , , , , , , ,05/29/2020,1900, , , , ,"","Strong high pressure over the region led to excessive heat conditions across portions of southeast California.",39
986239,CHUCKWALLA MOUNTAINS (ZONE), ,05/27/2020,900,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,163361,Z,564,PSR,0,0,County Official, , , , , , , , ,05/29/2020,1900, , , , ,"","Strong high pressure over the region led to excessive heat conditions across portions of southeast California.",40
986238,SALTON SEA (ZONE), ,05/27/2020,900,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,163361,Z,563,PSR,0,0,County Official, , , , , , , , ,05/29/2020,1900, , , , ,"","Strong high pressure over the region led to excessive heat conditions across portions of southeast California.",41
986237,JOSHUA TREE NP EAST (ZONE), ,05/27/2020,900,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,163361,Z,561,PSR,0,0,County Official, , , , , , , , ,05/29/2020,1900, , , , ,"","Strong high pressure over the region led to excessive heat conditions across portions of southeast California.",42
883887,SOUTHERN SIERRA FOOTHILLS (ZONE), ,05/27/2020,1000,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,147034,Z,191,HNX,0,0,Mesonet, , , , , , , , ,05/28/2020,1900, , , , ,"Daytime highs ranged between 102 and 106 degrees on May 27 and May 28.","A large area of high pressure built into California on May 25 and May 26. This resulted in much above normal daytime temperatures on both days with some locations setting new daily records on May 26. The high then strengthened on May 27 and May 28 resulting in widespread record heat over the region on both days with highs in the San Joaquin Valley mainly between 103 and 107 on both days. Triple digit heat was also observed across portions of the Sierra foothills and Kern County Deserts. Temperatures cooled by several degrees on May 29 and lowered to below seasonal averages by May 30 as the large area high pressure broke down, and a cold front pushed through the area.",43
883889,KERN COUNTY DESERT (ZONE), ,05/27/2020,1000,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,147034,Z,199,HNX,0,0,Mesonet, , , , , , , , ,05/28/2020,1900, , , , ,"Daytime highs ranged between 103 and 107 degrees on May 27 and May 28.","A large area of high pressure built into California on May 25 and May 26. This resulted in much above normal daytime temperatures on both days with some locations setting new daily records on May 26. The high then strengthened on May 27 and May 28 resulting in widespread record heat over the region on both days with highs in the San Joaquin Valley mainly between 103 and 107 on both days. Triple digit heat was also observed across portions of the Sierra foothills and Kern County Deserts. Temperatures cooled by several degrees on May 29 and lowered to below seasonal averages by May 30 as the large area high pressure broke down, and a cold front pushed through the area.",44
883888,INDIAN WELLS VALLEY (ZONE), ,05/27/2020,1000,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,147034,Z,198,HNX,0,0,Mesonet, , , , , , , , ,05/28/2020,1900, , , , ,"Daytime highs ranged between 105 and 109 degrees on May 27 and May 28.","A large area of high pressure built into California on May 25 and May 26. This resulted in much above normal daytime temperatures on both days with some locations setting new daily records on May 26. The high then strengthened on May 27 and May 28 resulting in widespread record heat over the region on both days with highs in the San Joaquin Valley mainly between 103 and 107 on both days. Triple digit heat was also observed across portions of the Sierra foothills and Kern County Deserts. Temperatures cooled by several degrees on May 29 and lowered to below seasonal averages by May 30 as the large area high pressure broke down, and a cold front pushed through the area.",45
892305,DEATH VALLEY NATIONAL PARK (ZONE), ,05/27/2020,1200,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,148188,Z,522,VEF,0,0,Official NWS Observations, , , , , , , , ,05/29/2020,2100, , , , ,"Excessive Heat Warning criteria were reached for three straight days.","Strong high pressure built over the Mojave Desert, resulting in Excessive Heat Warning criteria being reached in several zones.",46
892310,SAN BERNARDINO COUNTY-UPPER COLORADO RIVER VALLEY (ZONE), ,05/27/2020,1200,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,148188,Z,527,VEF,0,0,Official NWS Observations, , , , , , , , ,05/29/2020,2100, , , , ,"Excessive Heat Warning criteria were reached for three straight days.","Strong high pressure built over the Mojave Desert, resulting in Excessive Heat Warning criteria being reached in several zones.",47
892309,CADIZ BASIN (ZONE), ,05/27/2020,1200,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,148188,Z,526,VEF,0,0,Official NWS Observations, , , , , , , , ,05/29/2020,2100, , , , ,"Excessive Heat Warning criteria were reached for three straight days.","Strong high pressure built over the Mojave Desert, resulting in Excessive Heat Warning criteria being reached in several zones.",48
892308,MORONGO BASIN (ZONE), ,05/27/2020,1200,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,148188,Z,525,VEF,0,0,Official NWS Observations, , , , , , , , ,05/29/2020,2100, , , , ,"Excessive Heat Warning criteria were reached for three straight days.","Strong high pressure built over the Mojave Desert, resulting in Excessive Heat Warning criteria being reached in several zones.",49
892307,EASTERN MOJAVE DESERT (ZONE), ,05/27/2020,1200,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,148188,Z,524,VEF,0,0,Official NWS Observations, , , , , , , , ,05/29/2020,2100, , , , ,"Excessive Heat Warning criteria were reached for three straight days.","Strong high pressure built over the Mojave Desert, resulting in Excessive Heat Warning criteria being reached in several zones.",50
892306,WESTERN MOJAVE DESERT (ZONE), ,05/27/2020,1200,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,148188,Z,523,VEF,0,0,Official NWS Observations, , , , , , , , ,05/29/2020,2100, , , , ,"Excessive Heat Warning criteria were reached for three straight days.","Strong high pressure built over the Mojave Desert, resulting in Excessive Heat Warning criteria being reached in several zones.",51
897768,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE), ,06/02/2020,1000,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,148972,Z,48,SGX,0,0,ASOS, , , , , , , , ,06/04/2020,2000, , , , ,"Temperatures ranged from 95 to 106 degrees across the Inland Empire June 2nd through 4th. Chino Airport hit 106 degree and Ontario Airport reached 102 both on June 3rd.","A large area of upper level high pressure formed over the Southwestern U.S. and brought some major heat to inland areas of Southern California June 2nd through 4th. Many places went over the century mark from the Inland Empire to the deserts. Palm Springs reached 115 degrees on June 3rd, which is 17 degrees above average and 3 degrees from the record for that date.",52
